id,title,pages
https://iiif.onb.ac.at/presentation/ANNO/wrz17730519/manifest,Wiener Zeitung 1773-05-19,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730522/manifest,Wiener Zeitung 1773-05-22,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730526/manifest,Wiener Zeitung 1773-05-26,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730529/manifest,Wiener Zeitung 1773-05-29,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730602/manifest,Wiener Zeitung 1773-06-02,28
https://iiif.onb.ac.at/presentation/ANNO/wrz17730605/manifest,Wiener Zeitung 1773-06-05,22
https://iiif.onb.ac.at/presentation/ANNO/wrz17730609/manifest,Wiener Zeitung 1773-06-09,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730612/manifest,Wiener Zeitung 1773-06-12,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730616/manifest,Wiener Zeitung 1773-06-16,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730619/manifest,Wiener Zeitung 1773-06-19,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730623/manifest,Wiener Zeitung 1773-06-23,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730626/manifest,Wiener Zeitung 1773-06-26,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730630/manifest,Wiener Zeitung 1773-06-30,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730703/manifest,Wiener Zeitung 1773-07-03,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730707/manifest,Wiener Zeitung 1773-07-07,20
